canonical_smiles,ligand_efficiency,pchembl_value,value,molecule_chembl_id,target_chembl_id,target_pref_name,target_organism
C=C/C(C)=C\C1(C)SC(O)=C(C)C1=O,"{'bei': '19.62', 'le': '0.40', 'lle': '1.15', 'sei': '11.06'}",4.13,74.9,CHEMBL331347,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(C)cc3)cc2)SC1=O,"{'bei': '13.20', 'le': '0.25', 'lle': '-0.79', 'sei': '11.49'}",4.28,52.0,CHEMBL123595,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C(C)(C)C)cc2)SC1=O,"{'bei': '15.03', 'le': '0.30', 'lle': '-0.02', 'sei': '11.71'}",4.37,43.0,CHEMBL333571,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(C=O)cc3)cc2)SC1=O,"{'bei': '13.41', 'le': '0.26', 'lle': '-0.03', 'sei': '8.35'}",4.54,29.0,CHEMBL123181,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1ccc(CC2(C)SC(O)=C(C)C2=O)cc1,,,155.0,CHEMBL333467,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(F)cc2F)SC1=O,,,246.0,CHEMBL331729,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccccc2)SC1=O,,,250.0,CHEMBL123876,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(I)cc2)SC1=O,,,153.0,CHEMBL123998,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(COCc4ccccc4)cc3)cc2)SC1=O,"{'bei': '11.08', 'le': '0.21', 'lle': '-1.71', 'sei': '10.25'}",4.77,17.0,CHEMBL124220,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(Cl)c(Cl)c2)SC1=O,,,100.0,CHEMBL383600,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(Cl)cc2Cl)SC1=O,,,100.0,CHEMBL200281,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C(F)(F)F)cc2)SC1=O,,,100.0,CHEMBL200101,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=CCCCC1(C)SC(=O)C(C)=C1O,,,100.0,CHEMBL199776,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=CCCCCC1(C)SC(=O)C(C)=C1O,,,100.0,CHEMBL200852,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(C)=CCC1(C)SC(O)=C(C)C1=O,,,100.0,CHEMBL196418,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(C2CCCCC2)SC1=O,,,100.0,CHEMBL199436,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCC1(C)SC(O)=C(C)C1=O,,,100.0,CHEMBL381463,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,"{'bei': '19.31', 'le': '0.40', 'lle': '1.08', 'sei': '10.89'}",4.06,87.0,CHEMBL399043,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,"{'bei': '12.03', 'le': '0.24', 'lle': '-2.84', 'sei': '10.98'}",4.1,80.0,CHEMBL200655,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,"{'bei': '12.55', 'le': '0.25', 'lle': '-2.45', 'sei': '10.98'}",4.1,80.0,CHEMBL200803,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,"{'bei': '13.76', 'le': '0.28', 'lle': '-1.86', 'sei': '11.53'}",4.3,50.0,CHEMBL199542,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C/C=C/C(C)=C/[C@@]1(C)SC(O)=C(C)C1=O,"{'bei': '19.17', 'le': '0.39', 'lle': '0.93', 'sei': '11.53'}",4.3,50.0,CHEMBL382200,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=C/C=C/C1(C)SC(=O)C(C)=C1O,"{'bei': '23.45', 'le': '0.48', 'lle': '2.01', 'sei': '12.34'}",4.6,25.0,CHEMBL203309,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,"{'bei': '25.67', 'le': '0.53', 'lle': '2.42', 'sei': '14.47'}",5.4,4.0,CHEMBL399043,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCC(C)C1(C)SC(O)=C(C)C1=O,,,100.0,CHEMBL383601,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCC1(C)SC(O)=C(C)C1=O,,,100.0,CHEMBL196776,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=C/C(C)=C/C1(C)SC(O)=C(C)C1=O,,,,CHEMBL322740,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL200240,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CCc2ccccc2)SC1=O,,,1000.0,CHEMBL199900,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CCCc2ccccc2)SC1=O,,,1000.0,CHEMBL201423,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1cc(CC2(C)SC(O)=C(C)C2=O)cc(OC)c1,,,1000.0,CHEMBL202817,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2c(C)cc(C)cc2C)SC1=O,,,1000.0,CHEMBL201261,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cc(C)ccc2C)SC1=O,,,1000.0,CHEMBL379235,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(C)c2)SC1=O,,,1000.0,CHEMBL371660,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccccc2C)SC1=O,,,1000.0,CHEMBL381712,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(C(F)(F)F)c2)SC1=O,,,1000.0,CHEMBL201541,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)SC(C)(C(C)c2ccccc2)C1=O,,,1000.0,CHEMBL201752,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc3ccccc3c2)SC1=O,,,100.0,CHEMBL381559,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C(C)(C)C)cc2)SC1=O,,,100.0,CHEMBL333571,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2c(Cl)cccc2Cl)SC1=O,,,1000.0,CHEMBL199977,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(F)cc2)SC1=O,,,100.0,CHEMBL381684,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(Cl)cc2)SC1=O,,,100.0,CHEMBL382958,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccccc2Cl)SC1=O,,,1000.0,CHEMBL436318,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1cccc(CC2(C)SC(O)=C(C)C2=O)c1,,,1000.0,CHEMBL123184,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1ccccc1CC1(C)SC(O)=C(C)C1=O,,,100.0,CHEMBL199810,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(Cl)c2)SC1=O,,,1000.0,CHEMBL201711,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1ccc(CC2(C)SC(O)=C(C)C2=O)cc1,,,1000.0,CHEMBL333467,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C)cc2)SC1=O,,,1000.0,CHEMBL432983,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc([N+](=O)[O-])cc2)SC1=O,,,1000.0,CHEMBL203154,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=CCCC1(C)SC(=O)C(C)=C1O,,,1000.0,CHEMBL380904,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=CCCCCCCC1(C)SC(=O)C(C)=C1O,,,1000.0,CHEMBL383537,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC/C=C/CC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199428,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CC2CCCCC2)SC1=O,,,1000.0,CHEMBL198344,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CC2CCC2)SC1=O,,,1000.0,CHEMBL373005,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCC(C)C1(C)SC(O)=C(C)C1=O,"{'bei': '13.40', 'le': '0.27', 'lle': '-1.83', 'sei': '11.23'}",4.19,65.0,CHEMBL199976,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCC(C)C1(C)SC(O)=C(C)C1=O,"{'bei': '14.50', 'le': '0.30', 'lle': '-1.12', 'sei': '11.06'}",4.12,75.0,CHEMBL199516,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCC(C)C1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199463,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCC(CC)CC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL201227,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)SC(C)(CCC(C)C)C1=O,,,1000.0,CHEMBL202928,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,"{'bei': '13.40', 'le': '0.27', 'lle': '-1.77', 'sei': '10.72'}",4.0,100.0,CHEMBL372341,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCC1(C)SC(O)=C(C)C1=O,,,100.0,CHEMBL200363,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL200240,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CCc2ccccc2)SC1=O,,,1000.0,CHEMBL199900,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CCCc2ccccc2)SC1=O,,,1000.0,CHEMBL201423,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1cc(CC2(C)SC(O)=C(C)C2=O)cc(OC)c1,,,1000.0,CHEMBL202817,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2c(C)cc(C)cc2C)SC1=O,,,1000.0,CHEMBL201261,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cc(C)ccc2C)SC1=O,,,1000.0,CHEMBL379235,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(C)c2)SC1=O,,,1000.0,CHEMBL371660,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccccc2C)SC1=O,,,1000.0,CHEMBL381712,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(C(F)(F)F)c2)SC1=O,,,1000.0,CHEMBL201541,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)SC(C)(C(C)c2ccccc2)C1=O,,,1000.0,CHEMBL201752,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc3ccccc3c2)SC1=O,,,1000.0,CHEMBL381559,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C(C)(C)C)cc2)SC1=O,,,1000.0,CHEMBL333571,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2c(Cl)cccc2Cl)SC1=O,,,1000.0,CHEMBL199977,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(F)cc2)SC1=O,,,1000.0,CHEMBL381684,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(Cl)cc2)SC1=O,,,1000.0,CHEMBL382958,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccccc2Cl)SC1=O,,,1000.0,CHEMBL436318,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1cccc(CC2(C)SC(O)=C(C)C2=O)c1,,,1000.0,CHEMBL123184,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1ccccc1CC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199810,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(Cl)c2)SC1=O,,,100.0,CHEMBL201711,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COc1ccc(CC2(C)SC(O)=C(C)C2=O)cc1,,,1000.0,CHEMBL333467,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C)cc2)SC1=O,,,1000.0,CHEMBL432983,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc([N+](=O)[O-])cc2)SC1=O,,,1000.0,CHEMBL203154,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=CCCC1(C)SC(=O)C(C)=C1O,,,1000.0,CHEMBL380904,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=CCCCCCCC1(C)SC(=O)C(C)=C1O,,,1000.0,CHEMBL383537,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC/C=C/CC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199428,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CC2CCCCC2)SC1=O,,,1000.0,CHEMBL198344,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(CC2CCC2)SC1=O,,,1000.0,CHEMBL373005,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCC(C)C1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199976,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCC(C)C1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199516,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCC(C)C1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL199463,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCC(CC)CC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL201227,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)SC(C)(CCC(C)C)C1=O,,,1000.0,CHEMBL202928,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL372341,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCCCCCCCC1(C)SC(O)=C(C)C1=O,,,1000.0,CHEMBL200363,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=O,,,130.0,CHEMBL251035,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,"{'bei': '19.61', 'le': '0.40', 'lle': '1.14', 'sei': '11.06'}",4.12,75.0,CHEMBL399043,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(Oc3ccccc3)cc2)SC1=O,"{'bei': '14.78', 'le': '0.29', 'lle': '-0.07', 'sei': '10.37'}",4.82,15.0,CHEMBL250630,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C(=O)c3ccccc3)cc2)SC1=O,,,283.0,CHEMBL400501,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
COC(=O)c1ccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)cc1,"{'bei': '14.99', 'le': '0.29', 'lle': '0.97', 'sei': '8.68'}",5.52,3.0,CHEMBL250431,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(C(N)=O)cc3)cc2)SC1=O,"{'bei': '15.27', 'le': '0.29', 'lle': '1.54', 'sei': '6.71'}",5.4,4.0,CHEMBL399477,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(C(=O)O)cc3)cc2)SC1=O,"{'bei': '14.54', 'le': '0.28', 'lle': '0.69', 'sei': '6.91'}",5.16,7.0,CHEMBL250429,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(C)s3)cc2)SC1=O,"{'bei': '12.30', 'le': '0.25', 'lle': '-1.06', 'sei': '10.90'}",4.07,86.0,CHEMBL250824,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(=O)c1ccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)s1,,,200.0,CHEMBL250823,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)SC1=O,"{'bei': '10.78', 'le': '0.20', 'lle': '-2.26', 'sei': '11.17'}",4.17,68.0,CHEMBL250819,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(F)cc3)cc2)SC1=O,,,105.0,CHEMBL250818,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(F)c(F)c3)cc2)SC1=O,,,207.0,CHEMBL401380,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3cc(F)cc(F)c3)cc2)SC1=O,,,135.0,CHEMBL249417,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(=O)c1cccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)c1,,,150.0,CHEMBL249210,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(=O)c1ccc(-c2ccc(CC3(C)SC(=O)C(C)=C3O)cc2)cc1,"{'bei': '12.11', 'le': '0.23', 'lle': '-0.69', 'sei': '7.85'}",4.27,54.0,CHEMBL249805,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3cccc(Cl)c3)cc2)SC1=O,,,156.0,CHEMBL400279,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
Cc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,"{'bei': '29.31', 'le': '0.57', 'lle': '5.82', 'sei': '12.35'}",9.21,0.61,CHEMBL509952,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CS(=O)(=O)c1cc(O)c2ccccc2c1O,"{'bei': '35.47', 'le': '0.72', 'lle': '6.80', 'sei': '11.33'}",8.45,3.53,CHEMBL491752,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
O=C(O)CCS(=O)(=O)c1cc(O)c2ccccc2c1O,"{'bei': '28.53', 'le': '0.58', 'lle': '6.95', 'sei': '7.55'}",8.45,3.53,CHEMBL455414,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
O=S(=O)(c1ccccc1)c1cc(O)c2ccccc2c1O,"{'bei': '28.46', 'le': '0.56', 'lle': '5.47', 'sei': '11.46'}",8.55,2.84,CHEMBL462205,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(=O)Nc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,"{'bei': '23.57', 'le': '0.46', 'lle': '5.38', 'sei': '8.12'}",8.43,3.76,CHEMBL512926,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
O=S(=O)(c1ccc(Cl)cc1)c1cc(O)c2ccccc2c1O,"{'bei': '25.22', 'le': '0.52', 'lle': '4.70', 'sei': '11.32'}",8.44,3.61,CHEMBL460104,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CCCc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,"{'bei': '24.85', 'le': '0.48', 'lle': '4.47', 'sei': '11.41'}",8.51,3.09,CHEMBL445555,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
O=S(=O)(c1ccc2ccccc2c1)c1cc(O)c2ccccc2c1O,"{'bei': '25.19', 'le': '0.48', 'lle': '4.59', 'sei': '11.83'}",8.83,1.49,CHEMBL462374,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
Cc1ccc(S(=O)(=O)c2cc(O)c3cc4ccccc4cc3c2O)cc1,"{'bei': '22.15', 'le': '0.42', 'lle': '3.52', 'sei': '10.82'}",8.07,8.47,CHEMBL451059,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
Cc1ccc(S(=O)(=O)c2cc(O)ccc2O)cc1,"{'bei': '28.24', 'le': '0.57', 'lle': '5.22', 'sei': '10.00'}",7.46,34.4,CHEMBL462375,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(=O)Nc1ccc(S(=O)(=O)c2cc(O)ccc2O)cc1,"{'bei': '24.41', 'le': '0.49', 'lle': '5.61', 'sei': '7.24'}",7.5,31.4,CHEMBL462376,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
Cc1ccc(S(=O)(=O)c2ccc3ccccc3c2)cc1,"{'bei': '24.29', 'le': '0.47', 'lle': '2.88', 'sei': '20.09'}",6.86,138.1,CHEMBL462553,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
Cc1ccc(S(=O)(=O)C2=CC(=O)c3ccccc3C2=O)cc1,"{'bei': '27.86', 'le': '0.54', 'lle': '5.97', 'sei': '12.74'}",8.7,1.99,CHEMBL454282,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
